0.2719598098975783	0.09006359783681465	0.4580196020789447	0.17995699018666203
0.24802983114704133	0.069495138580753	0.4628826486997196	0.21959238157248614
0.22324857974301943	0.05167429706573714	0.46008834934114196	0.26498877385010167
0.2009432822124058	0.038423306029316776	0.450857272853415	0.30977613890486266
0.17850232501051533	0.027531501737196776	0.4351876782363155	0.3587784950159725
0.1585675305157949	0.01972718295835688	0.41587344223485684	0.40583184429099084
0.13901774722411597	0.013621196645395586	0.39191416317895333	0.45544689295153523
0.12187825578416987	0.009405144081858807	0.3666865632128651	0.5020300369211064
0.1068518914282528	0.006494050229458001	0.34116487602538226	0.545489182316907
0.09245359357820841	0.004320966037550531	0.313528999077623	0.5896964413066182
0.07999546710189963	0.0028750543709951306	0.2868958851819441	0.6302335933451613
0.06831130141226958	0.0018434284704449495	0.2593851495259344	0.6704601205913512
0.05833372901859254	0.0011819701776529517	0.2337176212745671	0.7067666795291874
0.049162336926139034	0.000730300783233623	0.20810660936389255	0.7420007529267347
0.04143289675976093	0.0004512290107443324	0.18478608955690506	0.7733297846725897
0.03446225369744807	0.00026866264143023236	0.16215377610176396	0.8031153075593577
0.028664346999283438	0.00015996226568235165	0.1419541629330218	0.8292215278020124
0.023530222201806637	9.17788966320798e-05	0.12281077852709069	0.8535672203744706
0.019315680098354753	5.265845561183073e-05	0.10602411485306913	0.8746075465929644
0.015648747326797302	2.9114438740970105e-05	0.09045102223728345	0.8938711159971782
0.012677953437363257	1.6097140209544267e-05	0.0770164604815119	0.9102894889409152
0.010136880456526881	8.576380692303977e-06	0.06479760483014946	0.9250569383326314
0.00810512090122392	4.569402069052791e-06	0.05441978456408414	0.937470525132623
0.0063958794326874225	2.3460092309006767e-06	0.04515679069737549	0.9484449838607061
0.005053735164330271	1.2089506060688146e-06	0.03744707314900343	0.9574979827360601
0.003930677462114293	5.959165141656303e-07	0.030614996344473233	0.9654537302768983
0.003061214613398144	2.948293958379321e-07	0.02501628195928837	0.9719222085979177
0.0023529123298342185	1.4056304710493264e-07	0.02019363693674786	0.9774533101703708
0.0018084966691506678	6.701492622629939e-08	0.016276546724202225	0.9819148895917209
0.0013539445476084897	2.966893537331303e-08	0.012819130469239388	0.9858268953142169
0.0010136407046078097	1.3135069689002844e-08	0.010080712850550722	0.9889056333097719
0.0007588696892000945	5.81517515084652e-09	0.007916093638897219	0.9913250308567274
0.0006480289190079869	3.728576246015156e-09	0.006934367991648938	0.9924175993607669
0.00048515169342033874	1.6507201291834154e-09	0.005434582345314193	0.9940802643105453
0.000353778888256798	6.786313274732584e-10	0.004160315059873327	0.9954859053732386
0.0002683672271234844	3.1178075450070586e-10	0.0032895077255955087	0.9964421247355002
0.0002011796663322628	1.3854415893985104e-10	0.002572391408630875	0.9972264287864927
0.00015041661388452896	6.110969852040989e-11	0.0020051796270081973	0.9978444036979975
0.00011113851015198312	2.6070873294040258e-11	0.0015457855161435153	0.9983430759476336
8.104363871614824e-05	1.0718056343490477e-11	0.001177089152573677	0.9987418671979921
5.832555653182063e-05	4.2461126471068864e-12	0.0008853373712559133	0.9990563370679661
4.1427092059694864e-05	1.620996236188967e-12	0.0006576952985313084	0.999300877607788
2.903993271625098e-05	5.963311837551116e-13	0.0004825433682578842	0.9994884166984295
2.0090574719914087e-05	2.1140149453855765e-13	0.0003496429091859088	0.9996302665158828
1.3717491939785214e-05	7.221769209084429e-14	0.0002501916304309441	0.999736090877557
9.122802304289162e-06	2.290916157798099e-14	0.00017475549208267316	0.9998161217055901
6.067109224373754e-06	7.26732839296281e-15	0.0001219382268023523	0.999871994663966
3.935301402372928e-06	2.1487154746770703e-15	8.314036952537125e-05	0.9999129243290701
2.512562682685508e-06	6.076885599386338e-16	5.5841052597219795e-05	0.9999416463847195
1.5853050703758775e-06	1.662289749343894e-16	3.707454172087575e-05	0.9999613401532086
9.742714784233666e-07	4.222429732648444e-17	2.40195485568825e-05	0.9999750061799647
5.909254947124242e-07	1.0335539576105895e-17	1.5363585246208275e-05	0.999984045489259
3.5372932425098027e-07	2.437916892310309e-18	9.701887129999217e-06	0.9999899443835457
2.0624365577628092e-07	5.339919093507025e-19	5.9774821948794755e-06	0.9999938162741493
1.0696260160390373e-07	8.411900495023228e-20	3.310766142385182e-06	0.999996582271256
5.5327422252901173e-08	1.315335617336495e-20	1.8268672560227486e-06	0.9999981178053217
1.484226819791883e-08	3.2399513100070575e-22	5.554930715555019e-07	0.9999994296646603
3.878209895334137e-09	7.410890990165216e-24	1.641993464257562e-07	0.9999998319224437
1.0681197655743236e-09	1.9658133966824234e-25	5.072723994838068e-08	0.9999999482046402
2.8653639339434446e-10	4.842216393948081e-27	1.5251832549662797e-08	0.999999984461631
3.986492835557482e-11	1.8789081354332062e-29	2.5046415560001264e-09	0.9999999974554935
5.5317087418586915e-12	7.236855545760856e-32	4.082119645265079e-10	0.9999999995862563
3.980879044759501e-13	4.390901658852798e-35	3.616474040703883e-11	0.9999999999634371
2.8648287009558794e-14	2.664142907897331e-38	3.184900596253456e-12	0.9999999999967865
2.0616661278932118e-15	1.6164464579591693e-41	2.7915583139548187e-13	0.9999999999997188
7.684540994345769e-17	1.539274526574313e-45	1.3243331917165585e-14	0.9999999999999867
2.864293567946661e-18	1.4657869157955064e-49	6.253980304582964e-16	0.9999999999999993
