-0.04190310115113957	-0.049344684554256786	-0.05335264692285609	-0.05421633563808218	-0.055173254264376186	-0.05467036941338102	-0.05439845371981917	-0.053314199727930896	-0.05188667363039295	-0.04766265869673156	-0.040898950857484774	-0.034336480012224516	-0.0265391758071869	-0.019744663085639567	-0.010648774811877298
-0.036552572809838604	-0.043243627103110985	-0.046955923233851345	-0.04787540219131391	-0.04881437930164884	-0.04840548718785101	-0.04813754000888883	-0.047127101722777905	-0.045704135646624566	-0.041835769719145405	-0.035790621006918356	-0.030009727659617007	-0.023068883057872382	-0.016847505355768778	-0.00877769913135208
-0.03151616729270683	-0.037490080421957145	-0.04091746659938025	-0.04188860242486763	-0.04281128631918847	-0.042500979642040915	-0.0422505228464259	-0.04133277441634759	-0.03994565785948235	-0.0364474746627576	-0.03111972709148338	-0.026099876673385182	-0.019992213739321207	-0.014357026742350383	-0.007253774203266151
-0.027388411885993752	-0.0327657505335206	-0.03595456339526462	-0.036967955222586016	-0.0378782595615492	-0.037658019291789406	-0.037434206570684435	-0.03661314059187389	-0.03528319801284379	-0.03211966476328331	-0.02741637996522201	-0.023042955668039503	-0.01764199085611049	-0.012528236457877756	-0.006217232743435706
-0.023591386042834044	-0.028412169285550362	-0.031377533073342005	-0.03243049961104681	-0.03333087259771046	-0.03320279218777244	-0.03301552220162267	-0.03230358257490452	-0.031052891032030128	-0.028227249440781532	-0.024133813617496797	-0.020377202600352803	-0.015649238805007754	-0.011054312612553626	-0.005471517022612938
-0.020492473651542078	-0.02485317794651774	-0.02763368711205124	-0.02872031247637001	-0.029614313904424396	-0.0295696616903716	-0.029422518730710782	-0.028816869803704986	-0.027653188472419498	-0.02512856516178517	-0.021562933142006448	-0.018328721957810233	-0.014169288152657158	-0.010030463916956672	-0.005040890519391371
-0.017681400405460724	-0.021620241212774536	-0.024231779887022485	-0.02535101837281164	-0.026241371322385375	-0.0262802439284972	-0.0261790133260644	-0.02568562466610464	-0.02462095012417975	-0.022392173495313354	-0.019332825239404466	-0.016590028287928802	-0.012963708751785832	-0.009267825482935966	-0.004814686646641517
-0.015385676588399845	-0.018977121924493374	-0.021450562726975736	-0.022598912255699804	-0.023488527934190373	-0.023602283599540648	-0.023546336949838858	-0.023157539361838494	-0.02218965588178205	-0.020220654946044594	-0.0175970430296006	-0.015269930484808965	-0.012092858993936443	-0.008781729232686364	-0.004764670076805853
-0.013490671402398959	-0.016793884623562554	-0.01915409235856	-0.02032906118479191	-0.021220233117918937	-0.021401149185385753	-0.021388571421042852	-0.021095983787427434	-0.020219802919448544	-0.018478766873470845	-0.016231734916711697	-0.014258793041148807	-0.011462889252660067	-0.008486260155070447	-0.004827058234658562
-0.011768438148516764	-0.014809147311349923	-0.017067949669613686	-0.018270054634316062	-0.019164969566985164	-0.01941180451232626	-0.019443863180996744	-0.019247270067431564	-0.018464276327866066	-0.016941782657945232	-0.015051509085499331	-0.013410077051625231	-0.010969270846523308	-0.008310589986061673	-0.004974224596495236
