-0.07802016359281787	-0.09290748117766963	-0.10041339422642702	-0.10277761662523774	-0.10402698832375903	-0.10211905399340665	-0.09997743223699752	-0.09575102156555736	-0.09097396470196781	-0.08132393713808542	-0.06683928500691187	-0.05339928605663723	-0.03904555895638552	-0.02732128022372531	-0.015477058496855909
-0.06657512149412052	-0.07915027667582812	-0.08626934558232496	-0.08897464382913091	-0.09073766078730673	-0.08947599532458209	-0.08791253492136383	-0.08461540232533235	-0.08037607539905553	-0.07196787577223854	-0.059353854168562176	-0.04764614825654773	-0.034417944643572285	-0.023031645586604022	-0.011187444717763562
-0.05781866931298411	-0.06836691219012604	-0.07445504468937647	-0.07689855803217842	-0.07855979709632877	-0.07770175783351004	-0.07630744075937974	-0.07354784667670806	-0.06953057940659785	-0.062113818251754715	-0.051307870437346255	-0.041067751335409276	-0.029234925730260333	-0.019202893239650333	-0.008497656472937716
-0.050363382661809925	-0.05968537374942588	-0.06514481617120181	-0.0675180523946859	-0.06902001761420258	-0.06828588462510823	-0.06705793990866109	-0.06455443749719536	-0.06091425203798998	-0.054292294520329916	-0.04481100080917856	-0.035858495999086096	-0.025749033413065937	-0.016697680252648298	-0.007376755887152873
-0.04308760558403308	-0.051508874423398646	-0.05661368917077235	-0.05881692346751742	-0.0602082684221905	-0.059595845883556146	-0.058482438339750364	-0.0562911547819987	-0.05296459195611427	-0.04719444605314112	-0.03898100961793766	-0.03152362362558036	-0.022704683470576893	-0.014953802324104317	-0.006534009532542713
-0.0369321088247732	-0.04459052062875915	-0.049433199920332925	-0.051574323615813225	-0.0528601949730831	-0.05237142382417307	-0.05142796756896673	-0.04947603781931088	-0.04649301581180366	-0.04139444619270381	-0.03432056466236508	-0.02779850122222714	-0.020204148840031144	-0.013297982462860269	-0.006350140955825577
-0.0320224409907013	-0.03872854412344801	-0.04303769929171072	-0.04514036315484744	-0.04637003508715535	-0.04603683620123611	-0.045219616983911436	-0.043538307659640584	-0.04085594482442838	-0.036416634769837405	-0.030477109038248826	-0.024999932924986087	-0.01831069234746275	-0.0123643028529517	-0.006226584614964361
-0.027622361127057855	-0.03363053184623737	-0.03768720726646725	-0.03976107518777855	-0.040887763350474005	-0.04068454887997209	-0.03995344947827965	-0.03849743771931346	-0.0360734518040929	-0.03220639515805418	-0.027220374049700357	-0.022454893066322118	-0.016863744002659293	-0.01133728177456901	-0.0060019284759262465
-0.02376245907207914	-0.02945569453580092	-0.03334133414514096	-0.03533027723331701	-0.03641466654198647	-0.03639549476049319	-0.035778565080343265	-0.03449480837528257	-0.03219660267583982	-0.02886465264399941	-0.024433625391210467	-0.020626862150972307	-0.015813318952935283	-0.010921265813227426	-0.0059051082760657085
-0.021021007620671734	-0.025866298485580662	-0.029403240623635352	-0.03136717762628225	-0.03249458538772138	-0.03246998267912751	-0.03190360576894061	-0.030939953364126655	-0.028965620640009935	-0.025918996658606024	-0.022102995447146532	-0.019110747769291215	-0.014835760129902736	-0.010431373006435025	-0.00578858331136021
