0.00024095784701975553	9.056722238532618e-05	5.138380990571089e-05	3.834607634073666e-05	3.461991802669375e-05	5.2785728665320346e-05	6.469292474600699e-05	5.267245363384305e-05	6.921626283233657e-05	9.40796701910902e-05	0.000126386283684569	0.00019020328861181428	0.00022391033651083145	0.00028346054059026843	0.0002945047996475247
0.00024393508438420083	9.09691314142257e-05	5.1954343927082334e-05	3.855309437016346e-05	3.4533997701332896e-05	5.3443816930537916e-05	6.57796191500532e-05	5.211570507967475e-05	6.607422421743161e-05	8.985172361817958e-05	0.0001222350241862362	0.0001982785587292488	0.0002332641833818403	0.00029518242568712727	0.00030838844833196844
0.00023962710398560467	8.910829012716676e-05	5.141066112295315e-05	3.720249752061513e-05	3.421620023313532e-05	5.234375639453821e-05	6.592669029634216e-05	5.325535094559546e-05	6.724377764051957e-05	9.082016167981334e-05	0.0001185018780214853	0.00018169768115251932	0.00021550566146972402	0.00027439793365150215	0.00028422114005296215
0.00024137301058932233	9.195780365897102e-05	5.152655929924419e-05	3.73162225992659e-05	3.460749862281057e-05	5.360612880377916e-05	6.645004584206956e-05	5.3281772585499394e-05	6.740676324544282e-05	9.188230868059008e-05	0.00012280763250476387	0.0001840677424442793	0.0002158569015325276	0.000272601560918778	0.0002834143686501782
0.0002503762124620026	9.229959044261588e-05	5.223196107711559e-05	3.783040247960129e-05	3.576671819024973e-05	5.486432429625469e-05	6.86068247727086e-05	5.862211681084709e-05	7.157470439469308e-05	9.353837467865395e-05	0.0001259797823486929	0.00018554971646911385	0.00022241608871752323	0.00028504327412435555	0.0002882101351418974
0.00025004448169490005	9.267502160557893e-05	5.243874161895408e-05	3.778708906238105e-05	3.5632786339653494e-05	5.447439730272406e-05	6.69989582991222e-05	5.54771201873265e-05	6.955670792084576e-05	0.00010577691206033749	0.00014137223086262572	0.00020975606725649897	0.0002473848011278614	0.0003093457745652222	0.00031559556537652056
0.0002532649161350776	9.40836804473781e-05	5.230309510154385e-05	3.8112906768193054e-05	3.5614967921918486e-05	5.332209881413726e-05	6.78021535182172e-05	5.364114112935999e-05	6.841635155354119e-05	9.204731985575046e-05	0.00012404729309557715	0.00018539401816262277	0.00021803470688783452	0.00027371540015556694	0.0002868013575488746
0.00025602663038876524	9.470504631336168e-05	5.3273600286140575e-05	3.784695557736476e-05	3.541695404514205e-05	5.531468035034032e-05	6.681874039381007e-05	6.129609834230669e-05	7.967555309172068e-05	0.00012054379331799927	0.00015981157764423178	0.00023729841191407768	0.00027697375566856675	0.00035460035646734826	0.0003616102621518337
0.00025128627153035346	9.275163875593005e-05	5.211203711634593e-05	3.817608744511832e-05	3.5130127026069314e-05	5.428475727112895e-05	6.709607562834881e-05	5.4873634966168086e-05	6.930402722085746e-05	9.272018479025667e-05	0.00012656892807064068	0.00018837274150557278	0.00021960778131960813	0.000277104899429282	0.000284785765307179
0.00024410720500594066	9.245516706320606e-05	5.25392653346735e-05	3.8246753560391244e-05	3.513185242108816e-05	5.473118138021245e-05	6.880118364219509e-05	5.4978680188171786e-05	7.122644619417148e-05	9.467069620772493e-05	0.00012499922173317545	0.0001857887186627134	0.00023757766211264628	0.0002995400339598655	0.00031321377175688817
0.00024880774132747	9.336170591301548e-05	5.317705723570542e-05	3.8235522103985556e-05	3.512022222106403e-05	5.559837474086083e-05	6.875942649601056e-05	5.579981982336866e-05	7.885909091774248e-05	0.00010642712261074934	0.00013831957875653375	0.000209320389562614	0.0002447426268223528	0.0003084130909943801	0.00032276394152835566
0.0002493627712884822	9.405194211525987e-05	5.247825795773439e-05	3.800786296299732e-05	3.515024927364132e-05	5.458172743054375e-05	6.913682396826231e-05	5.561310246375854e-05	6.998786190938709e-05	9.34514910080986e-05	0.0001232281689088557	0.00018298611635522545	0.00023627639885087802	0.00029159665057735927	0.0002983290190010027
