3459.15444756178	-0.12329992351189925	-0.13563515928576772	-2.719098433023956e-11	-0.002504986722331835
3443.02835246245	-0.1450475089380081	-0.16453649218390667	-5.1562651402504205e-11	-0.0047502420494521325
3427.05191488858	-0.15970947640505298	-0.16922605673088112	-7.714975283542875e-11	-0.007107470039950157
3411.22306112742	-0.16552895707872267	-0.16743152623374088	-9.992094451922664e-11	-0.009205280554156144
3395.53975560231	-0.16895945122164135	-0.16546779088124078	-1.150378008970336e-10	-0.010597930560860412
3380.0	-0.16563683581481642	-0.1643074725749941	-1.2490018124214844e-10	-0.011506508621700384
3364.60183242188	-0.16063419338249058	-0.16595399158163557	-1.288291679804074e-10	-0.011868469023428503
3349.34332655828	-0.15266414101059222	-0.16273106482464425	-1.332957996807284e-10	-0.012279960309178217
3334.22259088509	-0.13996734208303285	-0.16828447969501192	-1.2774491002330669e-10	-0.011768581069644525
3319.23776788213	-0.12109200080095497	-0.16304875103378955	-1.234874660602504e-10	-0.011376361337214046
3304.38703327244	-0.09627996262237457	-0.14698084969812217	-1.24702015213102e-10	-0.011488252450259523
3289.66859528192	-0.07364427133033234	-0.1287835843240216	-1.2710023475247576e-10	-0.011709189950366388
3275.08069391867	-0.04557965137733642	-0.11917438709819403	-1.212228771869111e-10	-0.011167734647192144
3260.62160027141	-0.01989353324981729	-0.1167059635953836	-1.1030298929905201e-10	-0.010161733031501526
3246.2896158264	0.005807257071656252	-0.1007811563459091	-9.210363372940649e-11	-0.008485105826569578
