3459.15444756178	-0.13028815711200503	-0.1435953426910142	-1.1429475348363796e-10	-0.0025248180031226587
3443.02835246245	-0.15978347847594915	-0.16636979533645255	-2.3033282389597294e-10	-0.005088146592537039
3427.05191488858	-0.17806864413709808	-0.16561735682591897	-3.511943025993205e-10	-0.007758026250293354
3411.22306112742	-0.18574220662829072	-0.16274589080268723	-4.661370262360991e-10	-0.010297158179981067
3395.53975560231	-0.18949987691818534	-0.16060896433426236	-5.425696454860378e-10	-0.011985586101877681
3380.0	-0.18629141452457446	-0.15751591171178397	-5.920554800024538e-10	-0.013078748491912338
3364.60183242188	-0.17939596877311487	-0.15747556035189775	-6.054453002653085e-10	-0.013374535115775804
3349.34332655828	-0.16843159353869316	-0.15404341581613507	-6.188042506853251e-10	-0.013669639812144124
3334.22259088509	-0.15402405152529866	-0.1567143614036142	-5.892186882045381e-10	-0.013016082597073049
3319.23776788213	-0.13207364369431324	-0.15015224572826757	-5.607827808403067e-10	-0.012387921735265707
3304.38703327244	-0.10336339495696421	-0.13350517035527124	-5.561324604149503e-10	-0.01228519424889942
3289.66859528192	-0.076519265841318	-0.11927608086772003	-5.563747157249008e-10	-0.012290545768101065
3275.08069391867	-0.047565599349680965	-0.10474045636734765	-5.157044219463671e-10	-0.011392122290254993
3260.62160027141	-0.018568910883298654	-0.10239602170354022	-4.596371480645471e-10	-0.01015357320407062
3246.2896158264	0.00836007238974551	-0.08983785054918586	-3.7958008585328386e-10	-0.008385079849937404
