3459.15444756178	-0.050513464015999	-0.12433434088518817	-0.00011777868263677561	-0.0008915794187010025
3443.02835246245	-0.0590242263149776	-0.14571317924989305	-0.0002286795646641896	-0.0017310941909655425
3427.05191488858	-0.06466777946263377	-0.1499017912799501	-0.0003277033857092156	-0.0024807001368662243
3411.22306112742	-0.06761085588965965	-0.14801295082270793	-0.0004151204645861867	-0.0031424435578724765
3395.53975560231	-0.07120220890352781	-0.14929419524585885	-0.00048075862362636216	-0.0036393215189048796
3380.0	-0.07276831044908484	-0.1523980670769536	-0.000539733789665893	-0.004085760917598765
3364.60183242188	-0.07437281706096224	-0.1590850244612801	-0.0005822853237010838	-0.004407874148368468
3349.34332655828	-0.07605135051069996	-0.16796519940606058	-0.000651542153706512	-0.004932145288569126
3334.22259088509	-0.07450484670826632	-0.18017528473295938	-0.0006715920938802614	-0.005083922448959267
3319.23776788213	-0.07088744791146127	-0.1821136772092178	-0.0006907894962232935	-0.0052292459356750665
3304.38703327244	-0.06375832254827354	-0.17973913366328376	-0.0007608380328161454	-0.0057595102597286455
3289.66859528192	-0.05556635441731677	-0.17697775197497573	-0.0008455929198087822	-0.006401101005908119
3275.08069391867	-0.04346653315774949	-0.16511442890211106	-0.0008521294515877301	-0.006450582262391245
3260.62160027141	-0.030262881681944968	-0.17477724512679801	-0.0008579608954317156	-0.006494726034389801
3246.2896158264	-0.01652608533949627	-0.14199992992320906	-0.0006613869954720706	-0.005006670305338157
