-0.017747629742160233	-0.020863027849725393	-0.022289585750817426	-0.022799712598076564	-0.023617959346923807	-0.024176722797679785	-0.02496420426191049	-0.025939961196369567	-0.026490139437469893	-0.02597175118473624	-0.024571002783335013	-0.022963751306410023	-0.01994475692416972	-0.018157172826622034	-0.01322549828789551
-0.01515248336500458	-0.0178432981345808	-0.019142691160905268	-0.019654779727149387	-0.02041330863431689	-0.020914412316032284	-0.02158674414470489	-0.022419100177705334	-0.02281468683940778	-0.02232614524336017	-0.02108340664664316	-0.01965910508967936	-0.0170016329329085	-0.015270915944013063	-0.010995054132454331
-0.012763846701635533	-0.015068508869886971	-0.01624798477195053	-0.016759163206380545	-0.017460030997775173	-0.01791015874894148	-0.0184803157327941	-0.019187199662678754	-0.01945311202789496	-0.019001135216473976	-0.0179188437158434	-0.01668036209782207	-0.01437015251240895	-0.012723765313605513	-0.00904443706904571
-0.010854743710957291	-0.01285532227602847	-0.013936622390734394	-0.01444486492151109	-0.015097379232727963	-0.01550886404532894	-0.01600096896959094	-0.016613740321712173	-0.016787608653618637	-0.01637325084159741	-0.015433191895120265	-0.014359486701469028	-0.012340187490987616	-0.01079052779017419	-0.00758094645195271
-0.009145873886077743	-0.010879167127206693	-0.011870609445905107	-0.012374347439145653	-0.012981549166519028	-0.013360762687513532	-0.013786761301886254	-0.014321711513505342	-0.014424855487524339	-0.014052658051393331	-0.013254228356261008	-0.012344660913538936	-0.010599232589083461	-0.009165561700732327	-0.00636877914333678
-0.007791144879452335	-0.009317205054056346	-0.010236041055941482	-0.010734904995486651	-0.011304650183349616	-0.011660534576935647	-0.012037569948822718	-0.01251670344551088	-0.01257406231176861	-0.012242812103917483	-0.011569517954163396	-0.010805034760351323	-0.009288626853232257	-0.007972731517764505	-0.005495811810927102
-0.006598296876323107	-0.007946704373206138	-0.008800739013785606	-0.009294477830830724	-0.009830078771336768	-0.010167806416034623	-0.01050515057236574	-0.010940971940267899	-0.010967786496938041	-0.010679789406439653	-0.01012917032220028	-0.009506986755064726	-0.00820358045942309	-0.007015813042660534	-0.0048127999735440375
-0.005652657462694803	-0.0068646676841032294	-0.007667027824468621	-0.00815640611289052	-0.00866425406346189	-0.008989834861129916	-0.009298739189904802	-0.009705380642316486	-0.009716195467272795	-0.009468590243640971	-0.009026001982539679	-0.008529198048482782	-0.007404227068322436	-0.006338461382742933	-0.0043453743627187265
-0.004893000332342742	-0.005999297911623153	-0.006760314667731196	-0.007246337262881722	-0.007731629095192613	-0.00804944894047591	-0.008338028543706584	-0.008725522601577645	-0.008729947978992752	-0.008519639557357751	-0.008172577499480582	-0.007786702330277262	-0.006812642104966644	-0.005860852797905822	-0.004030053945882178
-0.004219723521603848	-0.005236142939161096	-0.00596110366655242	-0.006444693018153242	-0.006910060571481482	-0.007223017698147719	-0.007495969910298925	-0.00787055289555386	-0.007875042673753907	-0.007702137364564302	-0.007447766080767222	-0.007169592290216197	-0.00633602574742586	-0.005499290795847523	-0.00380597409117719
